Filename,Extension,File Size
Moments_Source_Image,.jpg,14550
Point_Polygon_Test_Result,.jpg,23665
Point_Polygon_Test_Source_Image,.png,2547
Threshold_Tutorial_Cover,.jpg,24653
Threshold_Tutorial_Original_Image,.jpg,34113
Threshold_Tutorial_Result_Binary_Inverted,.jpg,26408
Threshold_Tutorial_Result_Zero,.jpg,21447
Threshold_Tutorial_Theory_Base_Figure,.png,949
Threshold_Tutorial_Theory_Binary,.png,278
Threshold_Tutorial_Theory_Binary_Inverted,.png,314
Threshold_Tutorial_Theory_Example,.jpg,7960
Threshold_Tutorial_Theory_Truncate,.png,706
Threshold_Tutorial_Theory_Zero,.png,524
Threshold_Tutorial_Theory_Zero_Inverted,.png,706
Threshold_inRange_HSV_colorspace,.jpg,20800
Threshold_inRange_RGB_colorspace,.jpg,15102
Threshold_inRange_Tutorial_Result_input,.jpeg,35791
Threshold_inRange_Tutorial_Result_output,.jpeg,10927
android_emulator_opencv_manager_fail,.png,11764
android_package_7zip,.png,20906
android_sdk_and_avd_manager,.png,50402
AVD_create,.png,20073
AVD_empty,.png,17715
cmd_adb_devices,.png,8824
device_details,.png,13030
dev_OCV_new_class,.png,30931
dev_OCV_reference,.png,33448
eclipse_10_crystal_clean,.png,47163
eclipse_11_run_as,.png,11254
eclipse_1a_locate_sdk,.png,27215
eclipse_1_choose_workspace,.png,9438
eclipse_2_window_preferences,.png,17676
eclipse_3_preferences_android,.png,17400
eclipse_4_locate_sdk,.png,26848
eclipse_5_import_command,.png,18353
eclipse_6_import_existing_projects,.png,19509
eclipse_7_select_projects,.png,41063
eclipse_8a_target,.png,79113
eclipse_8b_fix_props,.png,96529
eclipse_8_false_alarm,.png,71927
eclipse_9_errors_dissapearing,.png,64363
eclipse_builders,.png,19625
eclipse_builder_types,.png,7117
eclipse_cdt_cfg1,.png,34523
eclipse_cdt_cfg2,.png,26879
eclipse_cdt_cfg3,.png,34005
eclipse_cdt_cfg4,.png,51772
eclipse_cdt_cfg5,.png,50115
eclipse_cdt_cfg6,.png,55076
eclipse_cdt_cfg7,.png,96841
eclipse_cdt_cfg8,.png,63641
eclipse_edit_configuration_build_options,.png,24344
eclipse_edit_configuration_build_resources,.png,15852
eclipse_edit_configuration_main,.png,24578
eclipse_edit_configuration_refresh,.png,17924
eclipse_edit_configuration_specify_resources,.png,16536
eclipse_inst_adt,.png,55267
eclipse_inst_cdt,.png,32243
eclipse_inst_cdt_2,.png,29715
eclipse_ndk_build,.png,73991
eclipse_NDK_build_success,.png,15786
eclipse_opencv_dependency0,.png,23821
eclipse_opencv_dependency1,.png,34684
eclipse_windows_environment,.png,18844
emulator_canny,.png,25443
ndk_build,.png,19100
usb_device_connect_01,.png,35734
usb_device_connect_02,.png,7900
usb_device_connect_03,.png,26572
usb_device_connect_04,.png,27117
usb_device_connect_05,.png,10608
usb_device_connect_06,.png,12302
usb_device_connect_07,.png,11970
usb_device_connect_08,.png,10644
usb_device_connect_09,.png,10239
usb_device_connect_10,.png,35887
usb_device_connect_11,.png,11665
usb_device_connect_12,.png,8970
usb_device_connect_13,.png,10276
usb_device_connect_ubuntu,.png,28756
blurred,.png,359540
ant_output,.png,23797
cmake_output,.png,15035
faceDetection,.png,511665
Java_logo,.png,41732
sbt_eclipse,.png,254038
sbt_run,.png,200058
sbt_run_face,.png,263852
doxygen-1,.png,41991
doxygen-2,.png,8982
doxygen-3,.png,14702
scholarship_cite_dialog,.png,31054
1-window-preferences,.png,13557
10-new-project-created,.png,42297
11-the-code,.png,34150
2-user-library-new,.png,48175
3-library-name,.png,18880
4-add-external-jars,.png,53945
5-native-library,.png,50587
6-external-folder,.png,29227
7-user-library-final,.png,47479
7_5-new-java-project,.png,23680
8-add-library,.png,42696
9-select-user-lib,.png,35428
a0,.png,7709
a1,.png,14333
a10,.png,54961
a12,.png,13328
a14,.png,12172
a15,.jpg,11917
a3,.png,13294
a4,.png,16047
a7,.png,9326
a9,.png,16277
GCC_CMake_Example_Tutorial,.jpg,15556
example,.png,35727
ChangeBuildVisualStudio,.jpg,16519
CMakeBuildOptionsOpenCV,.jpg,29033
CMakeBuildWithWindowsGUI,.jpg,13085
CMakeOutputPackageNotFound,.jpg,34336
CMakePackageNotFoundWindows,.jpg,7039
CMakeSelectBin,.jpg,18583
CMake_Configure_Windows,.jpg,26971
IntelTBB,.png,14042
OpenCVBuildResultWindows,.jpg,20998
OpenCV_Install_Directory,.png,19318
PathEditorOpenCVInsertNew,.png,6255
PathEditorOpenCVSetPath,.png,5539
qtDownloadThisPackage,.png,19368
SVNCheckOutProgress,.png,22592
TortoiseSVNCheckout,.png,4532
TortoiseSVNCheckoutWindow,.png,14480
visualstudiocommandprompt,.jpg,20344
WindowsBuildInstall,.png,4506
WindowsOpenCVDirPath,.png,14817
WindowsOpenCVInstaller,.png,21459
WindowsQtContoursOutput,.png,29499
breakpoint,.png,4125
edges_zoom,.png,20677
help_button,.jpg,60094
input_zoom,.png,22421
toolwindow,.jpg,123051
viewer,.jpg,80268
viewer_context_menu,.png,30009
visual_studio_image_watch,.png,18597
vs_locals,.png,4865
AddNewPropertySheet,.jpg,16618
NewProjectVisualStudio,.jpg,13583
OpenCVEditEnviromentVisual,.jpg,21187
OpenCV_Install_Directory,.jpg,10696
PropertyPageAddExisting,.jpg,5980
PropertyPageExample,.jpg,13840
PropertySheetInsideFolder,.jpg,17827
PropertySheetOpenCVInclude,.jpg,31777
PropertySheetOpenCVLib,.jpg,15761
PropertySheetOpenCVLibrariesDebug,.jpg,22773
PropertySheetOpenCVLibrariesDebugSmple,.jpg,10554
PropertySheetOpenCVLibrariesRelease,.jpg,15141
PropertySheetVS2010,.jpg,12290
SuccessVisualStudioWindows,.jpg,13899
VCDirectories2008,.jpg,17614
VCDirectories2010,.jpg,9165
VisualStudioCommandLineArguments,.jpg,14709
header_directive,.png,78205
ios_hello_output,.png,89758
linking_opencv_ios,.png,66246
view_did_load,.png,120968
output,.jpg,147167
xcode_hello_ios_frameworks_add_dependencies,.png,147079
xcode_hello_ios_framework_drag_and_drop,.png,62839
xcode_hello_ios_viewcontroller_layout,.png,17168
affinepano,.jpg,159134
Background_Subtraction_Tutorial_frame,.jpg,92960
Background_Subtraction_Tutorial_result_KNN,.jpg,13693
Background_Subtraction_Tutorial_result_MOG2,.jpg,22025
Background_Subtraction_Tutorial_Scheme,.png,79560
boat,.jpg,75172
budapest,.jpg,131409
Cascade_Classifier_Tutorial_Result_Haar,.jpg,56064
Cascade_Classifier_Tutorial_Result_LBP,.jpg,53370
compressedPlaneA2B1,.jpg,51451
fisheye,.jpg,73322
fusion,.png,703553
gvedit,.jpg,101146
haar,.png,7625
haar_features,.jpg,10964
ldr,.png,573358
memorial,.png,501484
newspaper,.jpg,129493
optimal-hyperplane,.png,7998
pca_eigen,.png,8380
pca_line,.png,8822
pca_output,.png,207994
pca_test1,.jpg,33227
sample-errors-dist,.png,10353
separating-lines,.png,7731
svm_intro_result,.png,1886
svm_non_linear_result,.png,14714
visualisation_single_stage,.png,114233
visualisation_video,.png,284988
CMakeLists,.txt,112
CMakeLists,.txt,403
checkerboard_radon,.png,33771
distortion_examples,.png,35048
distortion_examples2,.png,16927
fisheye_undistorted,.jpg,86109
hand-eye_figure,.png,21200
pinhole_camera_model,.png,26262
robot-world_hand-eye_figure,.png,23978
stereo_undistort,.jpg,123443
gen_dict,.json,1714
gen_dict,.json,173
CMakeLists,.txt,8979
COPYING,.txt,1768
memstorage1,.png,2882
memstorage2,.png,2175
NormTypes_OneArray_1-2-INF,.png,15830
rotatedrect,.png,4590
gen_dict,.json,31016
gen_dict,.json,16549
chessboard,.jpg,27908
lena,.png,494405
CMakeLists,.txt,532
CMakeLists,.txt,570
CMakeLists,.txt,11258
gen_dict,.json,2088
gen_dict,.json,4152
CMakeLists,.txt,231
COPYRIGHT,.txt,2082
CMakeLists,.txt,320
agast,.txt,380181
agast_score,.txt,436331
gen_dict,.json,301
gen_dict,.json,1593
CMakeLists,.txt,124
CMakeLists,.txt,15708
demo,.jpg,65973
gapi_scheme,.png,76918
render_example,.png,4392
ocv_logo,.eps,9309
CMakeLists,.txt,12510
qtgui,.png,379842
CMakeLists,.txt,1728
106,.png,832
107,.png,799
19,.png,522
23,.png,531
24,.png,561
27,.png,761
28,.png,536
38,.png,688
43,.png,579
61,.png,914
7,.png,674
Readme,.txt,82
CMakeLists,.txt,6555
CMakeLists,.txt,1013
backprojectpatch,.png,3869
bayer,.png,11772
Bayer_patterns,.png,4298
boundingrect,.png,1059
building,.jpg,79718
building_lsd,.png,50285
contoursecarea,.png,2020
cornersubpix,.png,1347
defects,.png,23393
delaunay_voronoi,.png,14648
ellipse,.svg,54572
houghp,.png,26751
integral,.png,72645
intersection,.png,32696
inv_logpolar,.jpg,42718
logpolar,.jpg,13905
minareabox,.png,1395
minenclosingtriangle,.png,10947
pointpolygon,.png,28475
polar_remap_doc,.png,291898
polar_remap_doc,.svg,336024
quadedge,.png,4679
subdiv,.png,2812
threshold,.png,4474
colorscale_autumn,.jpg,1352
colorscale_bone,.jpg,1325
colorscale_cividis,.jpg,1395
colorscale_cool,.jpg,1325
colorscale_deepgreen,.jpg,1396
colorscale_hot,.jpg,1403
colorscale_hsv,.jpg,1690
colorscale_inferno,.jpg,1469
colorscale_jet,.jpg,1579
colorscale_magma,.jpg,1449
colorscale_mkpj1,.jpg,1569
colorscale_mkpj2,.jpg,1517
colorscale_ocean,.jpg,1430
colorscale_parula,.jpg,1433
colorscale_pink,.jpg,1390
colorscale_plasma,.jpg,1408
colorscale_rainbow,.jpg,1524
colorscale_spring,.jpg,1254
colorscale_summer,.jpg,1345
colorscale_turbo,.jpg,1565
colorscale_twilight,.jpg,1543
colorscale_twilight_shifted,.jpg,1536
colorscale_viridis,.jpg,1400
colorscale_winter,.jpg,1238
gen_dict,.json,7030
gen_dict,.json,7662
CMakeLists,.txt,2521
CMakeLists,.txt,9021
CMakeLists,.txt,144
CMakeLists,.txt,3961
CMakeLists,.txt,3488
CMakeLists,.txt,4162
CMakeLists,.txt,4213
chessboard,.jpg,27908
icon,.png,5760
lena,.png,494405
CMakeLists,.txt,3261
CMakeLists,.txt,7008
CMakeLists,.txt,3190
package,.json,501
.eslintrc,.json,449
.eslintrc,.json,318
package,.json,683
CMakeLists,.txt,98
mlp,.png,11382
neuron_model,.png,10005
sigmoid_bipolar,.png,7151
SVM_Comparison,.png,94157
gen_dict,.json,267
CMakeLists,.txt,536
CMakeLists,.txt,4788
CMakeLists,.txt,423
haarfeatures,.png,2988
singlemarkersaxes,.jpg,77206
singlemarkersaxes2,.jpg,79898
CMakeLists,.txt,271
gen_dict,.json,620
CMakeLists,.txt,1065
CMakeLists,.txt,5109
CMakeLists,.txt,363
CMakeLists,.txt,634
CMakeLists,.txt,1272
CMakeLists,.txt,618
StitchingPipeline,.jpg,84865
CMakeLists,.txt,1625
CMakeLists,.txt,199
gen_dict,.json,562
CMakeLists,.txt,12962
videoio_overview,.svg,38817
gen_dict,.json,1918
gen_dict,.json,715
CMakeLists,.txt,1006
CMakeLists,.txt,537
CMakeLists,.txt,2546
readme,.txt,260
CMakeLists,.txt,259
readme,.txt,1003
CMakeLists,.txt,353
icon,.png,1997
readme,.txt,358
readme,.txt,7044
CMakeLists,.txt,4480
CMakeLists,.txt,684
CMakeLists,.txt,260
icon,.png,1997
CMakeLists,.txt,269
icon,.png,2104
CMakeLists,.txt,271
icon,.png,1997
CMakeLists,.txt,404
CMakeLists,.txt,499
icon,.png,1997
CMakeLists,.txt,270
icon,.png,1997
CMakeLists,.txt,270
CMakeLists,.txt,275
icon,.png,1997
CMakeLists,.txt,417
CMakeLists,.txt,488
icon,.png,1997
CMakeLists,.txt,275
icon,.png,1997
CMakeLists,.txt,886
CMakeLists,.txt,512
icon,.png,1997
CMakeLists,.txt,2998
CMakeLists,.txt,969
CMakeLists,.txt,938
box,.mp4,1901774
resized_IMG_3875,.jpg,104766
CMakeLists,.txt,1189
CMakeLists,.txt,302
aero1,.jpg,59918
aero3,.jpg,52974
aloeGT,.png,98827
aloeL,.jpg,315069
aloeR,.jpg,315113
alphabet_36,.txt,108
alphabet_94,.txt,282
apple,.jpg,51705
baboon,.jpg,179920
basketball1,.png,132826
basketball2,.png,132763
Blender_Suzanne1,.jpg,25415
Blender_Suzanne2,.jpg,25417
blox,.jpg,7705
board,.jpg,121597
box,.png,50728
box_in_scene,.png,122490
building,.jpg,79718
butterfly,.jpg,44746
cards,.png,77914
chessboard,.png,27835
chicky_512,.png,558767
detect_blob,.png,34115
digits,.png,721129
ela_modified,.jpg,184804
ela_original,.jpg,189038
ellipses,.jpg,165414
essential_mat_data,.txt,110
fruits,.jpg,82429
gradient,.png,55964
graf1,.png,951440
graf3,.png,976092
HappyFish,.jpg,8283
home,.jpg,32197
imageTextN,.png,37913
imageTextR,.png,60920
left,.jpg,24056
left01,.jpg,27908
left02,.jpg,28611
left03,.jpg,29553
left04,.jpg,25150
left05,.jpg,28743
left06,.jpg,28530
left07,.jpg,29864
left08,.jpg,28689
left09,.jpg,27244
left11,.jpg,27749
left12,.jpg,25603
left13,.jpg,28129
left14,.jpg,27875
lena,.jpg,91814
lena_tmpl,.jpg,79467
leuvenA,.jpg,324949
leuvenB,.jpg,312454
licenseplate_motion,.jpg,58364
LinuxLogo,.jpg,6968
mask,.png,3943
Megamind,.avi,1189270
Megamind_bugy,.avi,860920
messi5,.jpg,72937
ml,.png,81483
notes,.png,14650
opencv-logo-white,.png,9760
opencv-logo,.png,40104
orange,.jpg,50036
pca_test1,.jpg,33227
pic1,.png,13160
pic2,.png,259603
pic3,.png,26055
pic4,.png,110359
pic5,.png,15790
pic6,.png,16314
right,.jpg,23826
right01,.jpg,27072
right02,.jpg,27263
right03,.jpg,28652
right04,.jpg,24314
right05,.jpg,26307
right06,.jpg,27849
right07,.jpg,28426
right08,.jpg,28292
right09,.jpg,25915
right11,.jpg,25725
right12,.jpg,24796
right13,.jpg,27379
right14,.jpg,25748
rubberwhale1,.png,360913
rubberwhale2,.png,361085
smarties,.png,90815
squirrel_cls,.jpg,62311
starry_night,.jpg,302901
stuff,.jpg,29365
sudoku,.png,250720
templ,.png,1635
text_defocus,.jpg,32176
text_motion,.jpg,26637
tmpl,.png,5911
tree,.avi,1250680
vtest,.avi,8131690
WindowsLogo,.jpg,11318
action_recongnition_kinetics,.txt,6356
classification_classes_ILSVRC2012,.txt,22675
enet-classes,.txt,169
object_detection_classes_coco,.txt,782
object_detection_classes_pascal_voc,.txt,155
object_detection_classes_yolov4,.txt,705
CMakeLists,.txt,1251
CMakeLists,.txt,747
requirements,.txt,226
cat,.jpg,128891
labels,.txt,11469
result_test_human,.jpg,62199
how_to_train_face_detector,.txt,3719
audrybt1,.jpg,47680
CMakeLists,.txt,1809
CMakeLists,.txt,780
CMakeLists,.txt,794
lena,.png,620636
AverageMaleFace,.jpg,15464
img1,.png,278042
img2,.png,284411
CMakeLists,.txt,1419
CMakeLists,.txt,1118
CMakeLists,.txt,1072
CMakeLists,.txt,833
CMakeLists,.txt,244
CMakeLists,.txt,374
CMakeLists,.txt,866
CMakeLists,.txt,641
CMakeLists,.txt,813
Contents,.json,67
100,.png,3758
114,.png,4188
120,.png,4484
144,.png,5533
152,.png,5685
167,.png,6547
180,.png,7138
20,.png,638
29,.png,946
40,.png,1266
50,.png,1667
57,.png,2034
58,.png,2073
60,.png,2125
72,.png,2676
76,.png,2778
80,.png,2940
87,.png,3155
appstore,.png,62918
Contents,.json,3068
LaunchScreen,.storyboard,1690
Main,.storyboard,3224
Contents,.json,67
100,.png,3758
114,.png,4188
120,.png,4484
144,.png,5533
152,.png,5685
167,.png,6547
180,.png,7138
20,.png,638
29,.png,946
40,.png,1266
50,.png,1667
57,.png,2034
58,.png,2073
60,.png,2125
72,.png,2676
76,.png,2778
80,.png,2940
87,.png,3155
appstore,.png,62918
Contents,.json,3068
LaunchScreen,.storyboard,1690
Main,.storyboard,3224
CMakeLists,.txt,2765
CMakeLists,.txt,787
CMakeLists,.txt,738
readme,.txt,238
FaceDetection_TemporaryKey,.pfx,2456
group1,.jpg,46348
group2,.jpg,187445
group3,.jpg,92973
Logo.scale-100,.png,801
SmallLogo.scale-100,.png,329
SplashScreen.scale-100,.png,2146
StoreLogo.scale-100,.png,429
MediaCapture_TemporaryKey,.pfx,2704
opencv-logo-150,.png,5230
opencv-logo-30,.png,1194
splash-sdk,.png,5068
StoreLogo,.png,2251
windows-sdk,.png,287
windows-sdk.scale-100,.png,2251
MediaCaptureJavaScript_TemporaryKey,.pfx,2512
logo.scale-100,.png,5230
microsoft-sdk,.png,3405
smalllogo.scale-100,.png,1432
smallTile-sdk,.png,1248
splash-sdk,.png,5068
splashscreen.scale-100,.png,2146
squareTile-sdk,.png,2482
storeLogo-sdk,.png,1550
storelogo.scale-100,.png,429
tile-sdk,.png,2665
windows-sdk,.png,2251
OcvImageProcessing_TemporaryKey,.pfx,2512
Lena,.png,494405
Logo,.png,5230
SmallLogo,.png,1194
SplashScreen,.png,5068
StoreLogo,.png,2251
readme,.txt,258
Lena,.png,494405
Logo.scale-240,.png,2516
SmallLogo.scale-240,.png,753
SplashScreen.scale-240,.png,14715
Square71x71Logo.scale-240,.png,1122
StoreLogo.scale-240,.png,2200
WideLogo.scale-240,.png,4530
readme,.txt,1207
video_capture_xaml.Windows_TemporaryKey,.pfx,2536
Logo.scale-100,.png,801
SmallLogo.scale-100,.png,329
SplashScreen.scale-100,.png,2146
StoreLogo.scale-100,.png,429
video_capture_xaml.WindowsPhone_TemporaryKey,.pfx,2536
Logo.scale-240,.png,2516
SmallLogo.scale-240,.png,753
SplashScreen.scale-240,.png,14715
Square71x71Logo.scale-240,.png,1122
StoreLogo.scale-240,.png,2200
WideLogo.scale-240,.png,4530
readme,.txt,269
SplashScreenImage,.jpg,120470
AlignmentGrid,.png,9042
ApplicationIcon,.png,3392
FlipCycleTileLarge,.png,9930
FlipCycleTileMedium,.png,9070
FlipCycleTileSmall,.png,3674
IconicTileMediumLarge,.png,4937
IconicTileSmall,.png,3724
SplashScreenImage,.jpg,120470
AlignmentGrid,.png,9042
ApplicationIcon,.png,3392
Lena,.png,494405
FlipCycleTileLarge,.png,9930
FlipCycleTileMedium,.png,9070
FlipCycleTileSmall,.png,3674
IconicTileMediumLarge,.png,4937
IconicTileSmall,.png,3724
AlignmentGrid,.png,9042
ApplicationIcon,.png,3392
Lena,.png,494405
FlipCycleTileLarge,.png,9930
FlipCycleTileMedium,.png,9070
FlipCycleTileSmall,.png,3674
IconicTileMediumLarge,.png,4937
IconicTileSmall,.png,3724
CORRECTED_CS230_MUHAMMAD FAHMI BIN MUHAMAD ZAKI_REPORT,.docx,1253754
F5-Progress MUHAMMAD FAHMI BIN MUHAMAD ZAKI,.pdf,116213
full presentation,.pptx,2067014
full report MUHAMMAD FAHMI BIN MUHAMAD ZAKI,.pdf,842582
POster hazard detection,.pdf,724412
POster hazard detection,.pptx,2681000
Updated resized poster hazard detection,.pdf,683524
F12_SUPERVISOR FAHMI_230818_093904,.pdf,117885
F6(b) MUHAMMAD FAHMI_230818_093954,.pdf,132623
F12_SUPERVISOR FAHMI,.pdf,79530
F6(b) MUHAMMAD FAHMI,.pdf,95261
ouriginal report,.pdf,62914560
CORRECTED_CS230_MUHAMMAD FAHMI BIN MUHAMAD ZAKI_REPORT,.pdf,879755
F12_EXAMINER MUHAMMAD FAHMI,.pdf,79520
OURIGINAL REPORT FAHMI,.pdf,610427
OURIGINAL REPORT MUHAMMAD FAHMI,.pdf,610435
APznzabe_PoRW5H3FIBhK3S3f2xjVJLiRQL_NIOoYwAEoQl090kTHh1D6xixxkAiG8XAdCj0kmXthKEjkGyOjU8EWAbo0n8MM3e8B7_MCHTz2ItAqUTqxQhUW6Mg8YLt9puT4dWSfpsDtrWWiSzBedVEhaR3tvVRPgpwHb8dQonOwaS47DwmuJMFXkOBNzxiV1NQbT64LWA47K,.pdf,154798
Lab Exercise week2,.pdf,78209
lab week 2,.docx,14778
Lab2 MUHAMMAD FAHMI BIN MUHAMAD ZAKI,.docx,1093392
Question 1,.docx,227662
Question 1,.pdf,196018
question 2,.pdf,135324
question 3,.docx,15680
question 3,.pdf,72676
Revision week 6 muhammad fahmi,.pdf,83636
slides computer security,.zip,101406373
Task 1,.docx,1093390
test-2352023,.txt,301
002 - Intro To CSC662,.pptx,1376669
011 - Introduction to Computer Security,.pptx,2589501
021 - Introduction to Information Security,.pptx,2016849
022 - Identification and Authentication,.pptx,4264755
023 - Access Control and Authorization,.pptx,1323378
024 - Formal Security Model,.pptx,1859599
031 - Classical Cryptography,.pptx,3636429
032 - Conventional Cryptography - Feistel Network - Copy,.pptx,1191888
033 - Conventional Cryptography - DES,.pptx,1113789
034 - Conventional Cryptography - Others,.pptx,726568
035 - General Model of Cryptography,.pptx,1399657
036 - Symmetric and Asymmetric Cryptography,.pptx,792003
037 - Hash Function,.pptx,967855
038 - Digital Certificares _ PKI,.pptx,1689958
041 - Windows Security (1),.pptx,1723368
041 - Windows Security,.pptx,1723369
042 - Linux Security (1),.pptx,2133701
042 - Linux Security,.pptx,2133700
051 - Software Security,.pptx,3670891
052 - Web Security,.pptx,2091991
053 - Watermarking,.pptx,6122591
061 - Network Security,.pptx,2280328
062 - Intrusion Detection System,.pptx,914994
071 - Ethics and Computer Security,.pptx,1054578
072 - Biometrics and Authentication,.pptx,1136199
073 - Trusted Computing,.pptx,3595350
074 - Crytocurrency,.pptx,3686393
074B - Crytocurrency,.pptx,3902569
"Carlos M. Coronel - Database Systems_ Design, Implementation, & Management-Cengage Learning (2018)",.pdf,47182419
Chapter 1 - Fundamentals of Computer Security,.pptx,1595244
Lab2 - CIA edited Windows10,.pdf,583043
archive,.zip,14643
chart (1),.png,14114
chart,.png,14415
dengue,.zip,14643
diabetes_dataset,.csv,39838
DSC651-PROJECT PROPOSAL Dengue Cases Among Populence,.pdf,63293
EDITED_FORMAT_LAPORAN_AKTIVITI_BM,.docx,26463
Financial Sample,.xlsx,83418
healthcare-dataset-stroke-data,.csv,322083
json,.txt,26288
Kemalangan mengikut tahun,.png,22619
MUHAMMAD FAHMI BIN MUHAMAD ZAKI,.doc,653312
MUHAMMAD FAHMI BIN MUHAMAD ZAKI,.pdf,482489
SuperStoreUS-2015,.xlsx,374868
_202109080151430_statistik_kemalangan_jalan_raya_mengikut_jenis,.csv,4054
_202301090525170_bilangan-kes-penyakit-denggi-tahunan-mengikut-negeri-dan-kumpulan-umur,.csv,4199
denguecases,.csv,52153
denguecases,.csv,52154
newplot,.png,92153
Consent,.docx,13567
ICT652 SULAM PROJECT,.pptx,1186292
IEEE-paper-format-template,.docx,127305
Presentation1,.pdf,1130836
clean,.xlsx,187545
data (1),.xlsx,847545
data,.csv,684755
ISP610 Labtest 2 (RapidMiner)-March 2023 ,.docx,849483
mcd_testing,.csv,27409
mcd_training,.csv,614445
MUHAMMAD FAHMI BIN MUHAMAD ZAKI 2020498714 ISP610 Labtest 2 (RapidMiner)-March 2023 ,.docx,853327
MUHAMMAD FAHMI BIN MUHAMAD ZAKI 2020498714 ISP610 Labtest 2 (RapidMiner)-March 2023 ,.pdf,791772
MUHAMMAD FAHMI BIN MUHAMAD ZAKI 2020498714 ISP610 Labtest 2 ,.pdf,813227
MUHAMMAD FAHMI BIN MUHAMAD ZAKI,.pdf,473250
Tutorial For Topic 4 muhammad fahmi bin muhamad zaki 2020498714,.pdf,98930
Tutorial For Topic 4,.docx,46094
finepay SAT320230528010001,.pdf,42187
muhammad_fahmi_muhamad_zaki_-_Undergraduate_Student,.pdf,239041
1. Surat Permohonan Pelajar Muhammad Fahmi,.pdf,108151
2. DL-01 -Objektif dan Skop latihan industri,.pdf,85930
3. Resume Muhammad Fahmi,.pdf,444907
4. TRANSKRIP_MINI_ENG_HEA Muhammad Fahmi,.pdf,14058
5. BLI-02 Borang jawapan Organisasi TRG KKT-b2b1,.pdf,118526
BORANG JAWAPAN,.pdf,428222
MUHAMMAD FAHMI MUHAMMAD ZAKI,.pdf,1803470
MUHAMMAD FAHMI MUHAMMAD ZAKI,.pdf,1806483
arab 5.0,.mp4,65760364
Arab final 1.0,.mp4,188493837
CSC569-T5CS2304C,.pdf,134529
Penghargaan dan pengajaran,.docx,15844
Picture1,.jpg,96472
Picture2,.jpg,96472
REPORT TAC451,.pdf,339037
revised skrip,.pdf,153768
Screenshot 2022-07-23 215734,.png,1840213
Screenshot 2022-07-23 221725,.png,121669
Screenshot 2022-07-23 222211,.png,127216
skrip simulasi kumpulan 5,.docx,16058
skrip simulasi kumpulan 5,.pdf,111535
assignment 2   dadad,.docx,807318
